"url","Ticker","Ticker_link","Company","Company_link","Ceo","Year","Compensation"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=5","TSO","https://aflcio.org/paywatch/TSO","Tesoro Corporation","https://aflcio.org/paywatch/TSO","Gregory J. Goff","2016","$18,179,689"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=5","PM","https://aflcio.org/paywatch/PM","Philip Morris International","https://aflcio.org/paywatch/PM","Andre Calantzopoulos","2016","$18,124,325"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","POST","https://aflcio.org/paywatch/POST","Post Holdings","https://aflcio.org/paywatch/POST","Robert V. Vitale","2016","$18,010,488"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","IPG","https://aflcio.org/paywatch/IPG","Interpublic Group of Companies","https://aflcio.org/paywatch/IPG","Michael I. Roth","2016","$17,978,177"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","CAT","https://aflcio.org/paywatch/CAT","Caterpillar","https://aflcio.org/paywatch/CAT","Douglas R. Oberhelman","2015","$17,903,837"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","UNF","https://aflcio.org/paywatch/UNF","Unifirst Corporation","https://aflcio.org/paywatch/UNF","Ronald D. Croatti","2016","$17,900,301"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","HAL","https://aflcio.org/paywatch/HAL","Halliburton Company","https://aflcio.org/paywatch/HAL","David J. Lesar","2016","$17,846,913"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","TMO","https://aflcio.org/paywatch/TMO","Thermo Fisher Scientific","https://aflcio.org/paywatch/TMO","Marc N. Casper","2016","$17,800,661"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","MSFT","https://aflcio.org/paywatch/MSFT","Microsoft Corporation","https://aflcio.org/paywatch/MSFT","Satya Nadella","2016","$17,692,031"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","AMCX","https://aflcio.org/paywatch/AMCX","AMC Networks","https://aflcio.org/paywatch/AMCX","Joshua W. Sapan","2015","$17,686,612"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","VZ","https://aflcio.org/paywatch/VZ","Verizon Communications","https://aflcio.org/paywatch/VZ","Lowell McAdam","2016","$17,674,579"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","KO","https://aflcio.org/paywatch/KO","Coca-Cola Company","https://aflcio.org/paywatch/KO","Muhtar Kent","2016","$17,551,944"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","AMG","https://aflcio.org/paywatch/AMG","Affiliated Managers Group","https://aflcio.org/paywatch/AMG","Sean M. Healey","2015","$17,506,689"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","AXP","https://aflcio.org/paywatch/AXP","American Express Company","https://aflcio.org/paywatch/AXP","K.I. Chenault","2016","$17,463,639"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","PFE","https://aflcio.org/paywatch/PFE","Pfizer","https://aflcio.org/paywatch/PFE","I. Read","2016","$17,321,470"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","IR","https://aflcio.org/paywatch/IR","Ingersoll-Rand plc (Ireland)","https://aflcio.org/paywatch/IR","M. W. Lamach","2015","$17,281,599"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","WM","https://aflcio.org/paywatch/WM","Waste Management","https://aflcio.org/paywatch/WM","David P. Steiner","2016","$17,222,664"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","CDK","https://aflcio.org/paywatch/CDK","CDK Global","https://aflcio.org/paywatch/CDK","Steven J. Anenen","2016","$17,114,409"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","ARMK","https://aflcio.org/paywatch/ARMK","Aramark","https://aflcio.org/paywatch/ARMK","Eric J. Foss","2016","$17,051,012"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","GIII","https://aflcio.org/paywatch/GIII","G-III Apparel Group, LTD.","https://aflcio.org/paywatch/GIII","Morris Goldfarb","2016","$16,996,585"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","MRVL","https://aflcio.org/paywatch/MRVL","Marvell Technology Group Ltd.","https://aflcio.org/paywatch/MRVL","Dr. Sehat Sutardja","2016","$16,993,902"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=6","TGT","https://aflcio.org/paywatch/TGT","Target Corporation","https://aflcio.org/paywatch/TGT","Brian C. Cornell","2015","$16,946,337"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","BMY","https://aflcio.org/paywatch/BMY","Bristol-Myers Squibb Company","https://aflcio.org/paywatch/BMY","Giovanni Caforio","2016","$16,933,858"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","COF","https://aflcio.org/paywatch/COF","Capital One Financial Corporation","https://aflcio.org/paywatch/COF","Richard D. Fairbank","2016","$16,921,137"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","Z","https://aflcio.org/paywatch/Z","Zillow Group","https://aflcio.org/paywatch/Z","Spencer M. Rascoff","2015","$16,881,235"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","BIIB","https://aflcio.org/paywatch/BIIB","Biogen","https://aflcio.org/paywatch/BIIB","George A. Scangos","2015","$16,874,386"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","AMGN","https://aflcio.org/paywatch/AMGN","Amgen","https://aflcio.org/paywatch/AMGN","Robert A. Bradway","2016","$16,850,001"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","UTHR","https://aflcio.org/paywatch/UTHR","United Therapeutics Corporation","https://aflcio.org/paywatch/UTHR","Roger Jeffs","2015","$16,832,699"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","ARNC","https://aflcio.org/paywatch/ARNC","Arconic","https://aflcio.org/paywatch/ARNC","Klaus Kleinfeld","2016","$16,805,788"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","GLPI","https://aflcio.org/paywatch/GLPI","Gaming and Leisure Properties","https://aflcio.org/paywatch/GLPI","Peter M. Carlino","2015","$16,765,206"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","NEE","https://aflcio.org/paywatch/NEE","NextEra Energy","https://aflcio.org/paywatch/NEE","James L. Robo","2016","$16,758,771"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","FDX","https://aflcio.org/paywatch/FDX","FedEx Corporation","https://aflcio.org/paywatch/FDX","Frederick W. Smith","2016","$16,757,033"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","MDLZ","https://aflcio.org/paywatch/MDLZ","Mondelez International","https://aflcio.org/paywatch/MDLZ","Irene Rosenfeld","2016","$16,742,076"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","EA","https://aflcio.org/paywatch/EA","Electronic Arts","https://aflcio.org/paywatch/EA","Andrew Wilson","2016","$16,730,707"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","MMM","https://aflcio.org/paywatch/MMM","3M Company","https://aflcio.org/paywatch/MMM","Inge G. Thulin","2016","$16,670,674"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","HAR","https://aflcio.org/paywatch/HAR","Harman International Industries","https://aflcio.org/paywatch/HAR","Dinesh C. Paliwal","2016","$16,632,865"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","NFLX","https://aflcio.org/paywatch/NFLX","Netflix","https://aflcio.org/paywatch/NFLX","Reed Hastings","2015","$16,629,014"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","AMP","https://aflcio.org/paywatch/AMP","AMERIPRISE FINANCIAL SERVICES, INC.","https://aflcio.org/paywatch/AMP","James M. Cracchiolo","2016","$16,610,175"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","AGCO","https://aflcio.org/paywatch/AGCO","AGCO Corporation","https://aflcio.org/paywatch/AGCO","Martin H. Richenhagen","2016","$16,600,543"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","NEM","https://aflcio.org/paywatch/NEM","Newmont Mining Corporation","https://aflcio.org/paywatch/NEM","Gary Goldberg","2016","$16,590,094"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","MPC","https://aflcio.org/paywatch/MPC","Marathon Petroleum Corporation","https://aflcio.org/paywatch/MPC","Gary R. Heminger","2016","$16,555,808"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=7","DATA","https://aflcio.org/paywatch/DATA","Tableau Software","https://aflcio.org/paywatch/DATA","Adam Selipsky","2016","$16,488,326"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","ANTM","https://aflcio.org/paywatch/ANTM","Anthem","https://aflcio.org/paywatch/ANTM","Joseph R. Swedish","2016","$16,455,697"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","V","https://aflcio.org/paywatch/V","Visa","https://aflcio.org/paywatch/V","Charles W. Scharf","2016","$16,442,340"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","FEYE","https://aflcio.org/paywatch/FEYE","FireEye","https://aflcio.org/paywatch/FEYE","David G. Dewalt","2015","$16,378,225"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","HAIN","https://aflcio.org/paywatch/HAIN","The Hain Celestial Group","https://aflcio.org/paywatch/HAIN","Irwin D. Simon","2015","$16,310,640"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","VFC","https://aflcio.org/paywatch/VFC","V.F. Corporation","https://aflcio.org/paywatch/VFC","Eric C. Wiseman","2016","$16,299,996"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","WHR","https://aflcio.org/paywatch/WHR","Whirlpool Corporation","https://aflcio.org/paywatch/WHR","Jeff M. Fettig","2016","$16,148,142"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","CSCO","https://aflcio.org/paywatch/CSCO","Cisco Systems","https://aflcio.org/paywatch/CSCO","Charles H. Robbins","2016","$16,034,571"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","EBAY","https://aflcio.org/paywatch/EBAY","eBay","https://aflcio.org/paywatch/EBAY","Devin N. Wenig","2016","$15,941,192"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","BAC","https://aflcio.org/paywatch/BAC","Bank of America Corporation","https://aflcio.org/paywatch/BAC","Brian T. Moynihan","2016","$15,940,132"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","DAL","https://aflcio.org/paywatch/DAL","Delta Air Lines","https://aflcio.org/paywatch/DAL","Richard H. Anderson","2015","$15,842,450"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","UTX","https://aflcio.org/paywatch/UTX","United Technologies Corporation","https://aflcio.org/paywatch/UTX","Gregory Hayes","2016","$15,831,335"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","SO","https://aflcio.org/paywatch/SO","Southern Company","https://aflcio.org/paywatch/SO","Thomas A. Fanning","2016","$15,829,652"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","PCP","https://aflcio.org/paywatch/PCP","Precision Castparts Corporation","https://aflcio.org/paywatch/PCP","Mark Donegan","2015","$15,812,373"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","WFT","https://aflcio.org/paywatch/WFT","Weatherford International plc","https://aflcio.org/paywatch/WFT","Bernard J. Duroc-Danner","2015","$15,718,852"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","MET","https://aflcio.org/paywatch/MET","MetLife","https://aflcio.org/paywatch/MET","Steven A. Kandarian","2015","$15,700,881"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","PLCE","https://aflcio.org/paywatch/PLCE","Children's Place","https://aflcio.org/paywatch/PLCE","Jane Elfers","2016","$15,691,170"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","KMB","https://aflcio.org/paywatch/KMB","Kimberly-Clark Corporation","https://aflcio.org/paywatch/KMB","Thomas J. Falk","2016","$15,682,106"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","CMG","https://aflcio.org/paywatch/CMG","Chipotle Mexican Grill","https://aflcio.org/paywatch/CMG","Steve Ells","2016","$15,663,096"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","LJPC","https://aflcio.org/paywatch/LJPC","La Jolla Pharmaceutical Company","https://aflcio.org/paywatch/LJPC","George F. Tidmarsh","2015","$15,637,928"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=8","PNR","https://aflcio.org/paywatch/PNR","Pentair plc.","https://aflcio.org/paywatch/PNR","Randall J. Hogan","2016","$15,583,493"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","PLD","https://aflcio.org/paywatch/PLD","Prologis","https://aflcio.org/paywatch/PLD","Hamid Moghadam","2016","$15,539,777"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","MA","https://aflcio.org/paywatch/MA","Mastercard","https://aflcio.org/paywatch/MA","Ajay Banga","2015","$15,538,463"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","PPL","https://aflcio.org/paywatch/PPL","PPL Corporation","https://aflcio.org/paywatch/PPL","William H. Spence","2016","$15,507,259"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","YUM","https://aflcio.org/paywatch/YUM","Yum! Brands","https://aflcio.org/paywatch/YUM","Greg Creed","2016","$15,380,682"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","AZO","https://aflcio.org/paywatch/AZO","AutoZone","https://aflcio.org/paywatch/AZO","William C. Rhodes","2016","$15,349,971"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","USB","https://aflcio.org/paywatch/USB","U.S. Bancorp","https://aflcio.org/paywatch/USB","Richard K. Davis","2016","$15,345,994"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","NDAQ","https://aflcio.org/paywatch/NDAQ","Nasdaq","https://aflcio.org/paywatch/NDAQ","Robert Greifeld","2016","$15,302,904"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","CHK","https://aflcio.org/paywatch/CHK","Chesapeake Energy Corporation","https://aflcio.org/paywatch/CHK","Robert D. Lawler","2016","$15,283,363"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","CI","https://aflcio.org/paywatch/CI","Cigna Corporation","https://aflcio.org/paywatch/CI","David M. Cordani","2016","$15,279,857"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","AYI","https://aflcio.org/paywatch/AYI","Acuity Brands","https://aflcio.org/paywatch/AYI","Vernon J. Nagel","2016","$15,275,516"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","MDT","https://aflcio.org/paywatch/MDT","Medtronic plc","https://aflcio.org/paywatch/MDT","Omar Ishrak","2016","$15,272,614"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","LLL","https://aflcio.org/paywatch/LLL","L3 Technologies","https://aflcio.org/paywatch/LLL","Michael T. Strianese","2016","$15,249,760"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","EXC","https://aflcio.org/paywatch/EXC","Exelon Corporation","https://aflcio.org/paywatch/EXC","Christopher M. Crane","2016","$15,231,701"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","LPNT","https://aflcio.org/paywatch/LPNT","LifePoint Health","https://aflcio.org/paywatch/LPNT","William F. Carpenter","2015","$15,200,689"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=9","EMR","https://aflcio.org/paywatch/EMR","Emerson Electric Company","https://aflcio.org/paywatch/EMR","D. N. Farr","2016","$15,137,533"
